position,TerrainSlope,lon,lat
0.28412,19.288826,47.398044,-89.777672
0.286002,19.24308,47.414017,-89.777675
0.287883,19.183118,47.429991,-89.777677
0.289765,19.018901,47.445964,-89.77768
0.291647,19.019813,47.461939,-89.777683
0.293528,18.934794,47.477913,-89.777686
0.29541,18.850725,47.493888,-89.777689
0.297291,18.884104,47.509864,-89.777692
0.299173,18.848056,47.52584,-89.777695
0.301054,18.849075,47.541816,-89.777698
0.302936,18.910228,47.557793,-89.7777
0.304818,18.980513,47.57377,-89.777703
0.306699,19.053178,47.589747,-89.777706
0.308581,19.069871,47.605725,-89.777709
0.310462,19.153761,47.621703,-89.777711
0.312344,19.257331,47.637682,-89.777714
0.314226,19.257124,47.653661,-89.777717
0.316107,19.369761,47.66964,-89.77772
0.317989,19.369967,47.68562,-89.777722
0.31987,19.322576,47.7016,-89.777725
0.321752,19.29444,47.717581,-89.777727
0.323634,19.223141,47.733562,-89.77773
0.325515,19.150919,47.749543,-89.777733
0.327397,19.021569,47.765525,-89.777735
0.329278,18.890939,47.781507,-89.777738
0.33116,18.77488,47.79749,-89.77774
0.333041,18.71586,47.813472,-89.777743
0.334923,18.64737,47.829456,-89.777745
0.336805,18.543607,47.845439,-89.777748
0.338686,18.519465,47.861423,-89.77775
0.340568,18.601988,47.877407,-89.777753
0.342449,18.684947,47.893392,-89.777755
0.344331,18.82704,47.909377,-89.777758
0.346213,19.057873,47.925362,-89.77776
0.348094,19.35327,47.941348,-89.777762
0.349976,19.776167,47.957334,-89.777765
0.351857,20.000098,47.97332,-89.777767
0.353739,19.214183,47.989307,-89.77777
0.355621,17.290769,48.005294,-89.777772
0.357502,15.739595,48.021281,-89.777774
0.359384,15.526502,48.037269,-89.777776
0.361265,15.982846,48.053257,-89.777779
0.363147,16.236541,48.069245,-89.777781
0.365029,16.323912,48.085234,-89.777783
0.36691,16.600826,48.101222,-89.777785
0.368792,16.745636,48.117212,-89.777788
0.370673,16.820332,48.133201,-89.77779
0.372555,16.955373,48.149191,-89.777792
0.374436,16.981255,48.165181,-89.777794
0.376318,17.067996,48.181172,-89.777796
0.3782,17.143046,48.197163,-89.777798
0.380081,17.066167,48.213154,-89.7778
0.381963,17.06658,48.229145,-89.777803
0.383844,17.066002,48.245137,-89.777805
0.385726,16.959135,48.261129,-89.777807
0.387608,16.871527,48.277121,-89.777809
